# fit | chi2 = 30.42 | parameters: omega_b: 4.9053e-02, omega_cdm: 1.2000e-01, Omega_k: 0.0000e+00, Omega_nu: 0.0000e+00, Omega_m: 3.1243e-01, h: 6.7500e-01, A_s: 2.0989e-09, n_s: 9.6500e-01, sigma8: 8.2315e-01, 
# b1: 2.0434, c2: 0.6841, c4: 0.0000, b3: -0.5932, cct: 0.1857, cr1: -0.8918, cr2: -0.8525, ce0: 3.5099, ce1: 0.0000, ce2: -2.0398, b2: 0.4837, b4: 0.4837, 
# k [h/Mpc], P_data_l0 [Mpc/h]^3, sigma_data_l0 [Mpc/h]^3, P_theo_l0 [Mpc/h]^3
0.0162 6.915470e+04 4.692186e+03 6.753620e+04
0.0269 5.607177e+04 2.479429e+03 5.924311e+04
0.0377 4.687825e+04 1.415117e+03 4.735771e+04
0.0485 3.862297e+04 8.997236e+02 3.912819e+04
0.0592 3.444782e+04 6.363916e+02 3.441441e+04
0.0700 3.111173e+04 4.706732e+02 3.073870e+04
0.0808 2.676021e+04 3.541262e+02 2.677781e+04
0.0916 2.312063e+04 2.665259e+02 2.298360e+04
0.1023 2.030790e+04 2.177840e+02 2.017412e+04
0.1131 1.825918e+04 1.748514e+02 1.842720e+04
0.1239 1.753279e+04 1.468640e+02 1.722731e+04
0.1346 1.590077e+04 1.269268e+02 1.607279e+04
0.1454 1.479857e+04 1.074831e+02 1.485010e+04
0.1562 1.368263e+04 9.551774e+01 1.373248e+04
0.1669 1.286679e+04 8.334679e+01 1.286672e+04
0.1777 1.221841e+04 7.353455e+01 1.223249e+04
0.1885 1.182434e+04 6.530802e+01 1.171224e+04
0.1993 1.127472e+04 6.112978e+01 1.121596e+04
0.2100 1.066439e+04 5.520277e+01 1.072906e+04
0.2208 1.028904e+04 5.036802e+01 1.028552e+04
